fact_id,occupation_id,time_id,noc_code,year,net_change_job_openings,net_change_job_seekers,annual_imbalance,cumulative_imbalance,demand_supply_ratio,gap_flag,talent_gap_index,gap_category
2359,36,11,72204,2033,94.3437104043836,14.17895134438675,-80.16475905999687,-1015.55402659818,6.6538,1,60.0,Critical
2360,118,11,72205,2033,137.51508664886953,65.5182559649425,-71.99683068392703,-941.7554408506992,2.0989,1,60.0,Critical
2361,107,11,72300,2033,420.2711836485897,181.0971301281357,-239.17405352045404,-3253.4445207808108,2.3207,1,60.0,Critical
2362,123,11,72301,2033,267.3473230416805,130.97258816247367,-136.37473487920684,-1762.0778153497645,2.0412,1,60.0,Critical
2363,136,11,72302,2033,58.32525695680231,26.73219813712643,-31.59305881967588,-277.1377298155668,2.1818,1,60.0,Critical
2364,101,11,72320,2033,70.3230134616822,29.40240937541177,-40.92060408627042,-538.6036804590866,2.3917,1,60.0,Critical
2365,151,11,72400,2033,294.56109616130203,184.19019470721864,-110.3709014540834,-1890.964620288072,1.5992,1,60.0,Critical
2366,160,11,72401,2033,539.6425956588284,322.53277290386035,-217.1098227549681,-2877.0339428970183,1.6731,1,60.0,Critical
2367,44,11,72402,2033,218.8168155119232,39.21526898537508,-179.6015465265481,-2398.129923473292,5.5799,1,60.0,Critical
2368,23,11,72403,2033,39.16765317403455,2.7185108360536745,-36.44914233798088,-409.2937804122189,14.4078,1,60.0,Critical
2369,138,11,72404,2033,103.54063476350778,57.4176623079786,-46.12297245552919,-697.0678825533137,1.8033,1,60.0,Critical
2370,12,11,72405,2033,24.766081996169834,1.1453743161225811,-23.620707680047254,-225.2207267030269,21.6227,1,60.0,Critical
2371,25,11,72406,2033,62.02907022222952,4.827145479429036,-57.201924742800486,-620.9486273926825,12.8501,1,60.0,Critical
2372,180,11,72421,2033,44.43051998230647,26.43630760860602,-17.994212373700453,-149.62294122708855,1.6807,1,60.0,Critical
2373,119,11,72422,2033,35.51494408579299,14.179209356691764,-21.335734729101222,-185.343435617776,2.5047,1,60.0,Critical
2374,130,11,72423,2033,45.88773134206741,20.643911795272288,-25.243819546795123,-242.35519712895376,2.2228,1,60.0,Critical
2375,21,11,72429,2033,28.14125379078434,2.1797096841747607,-25.96154410660958,-296.0631537578249,12.9106,1,60.0,Critical
2376,162,11,72500,2033,84.89670895732405,55.36695751436972,-29.529751442954336,-474.4005071601016,1.5333,1,60.0,Critical
2377,7,11,72501,2033,23.853310675493223,0.6715534655754802,-23.18175720991774,-214.80082982774744,35.5196,1,60.0,Critical
2378,190,11,72600,2033,144.77669220154692,100.98336628291042,-43.7933259186365,-520.5639469117918,1.4337,1,60.0,Critical
2379,9,11,72601,2033,75.93160369264135,2.959128528568568,-72.97247516407278,-792.2486937957725,25.6601,1,60.0,Critical
2380,142,11,72604,2033,39.976912355434685,17.99790180212712,-21.979010553307564,-173.98605329201845,2.2212,1,60.0,Critical
2381,143,11,72999,2033,68.67733659115757,37.70386270973373,-30.973473881423843,-393.8401494545042,1.8215,1,60.0,Critical
2382,92,11,73202,2033,45.59143360946283,14.944611098297724,-30.64682251116511,-309.7750630806249,3.0507,1,60.0,Critical
2383,26,11,74201,2033,23.106936320034333,1.844394665188112,-21.26254165484622,-199.29067237578425,12.5282,1,60.0,Critical
2384,11,11,74202,2033,78.33069876546381,3.8627998587663335,-74.46789890669747,-930.6420524968336,20.2782,1,60.0,Critical
2385,54,11,74204,2033,91.56459953188028,17.94168731458483,-73.62291221729546,-797.9429274732064,5.1035,1,60.0,Critical
2386,185,11,75101,2033,1169.2371080632656,826.7369171849612,-342.50019087830447,-4785.168563575623,1.4143,1,60.0,Critical
2387,3,11,75210,2033,26.23708480480125,0.1857334895400317,-26.05135131526122,-218.93137545674915,141.262,1,60.0,Critical
2388,15,11,75211,2033,61.82567783973761,3.48728337403447,-58.33839446570314,-685.6074961631866,17.7289,1,60.0,Critical
2389,239,11,80021,2033,35.581119281948325,25.864326037004663,-9.71679324494366,-54.20935656312367,1.3757,1,60.0,Critical
2390,200,11,82010,2033,65.42778597479766,45.99696589662107,-19.430820078176588,-204.14870213577305,1.4224,1,60.0,Critical
2391,67,11,82021,2033,371.3329334129645,111.1070066996606,-260.2259267133039,-3423.1154622652903,3.3421,1,60.0,Critical
2392,19,11,82030,2033,35.35534504116036,2.154433490859688,-33.200911550300674,-342.5414878311675,16.4105,1,60.0,Critical
2393,49,11,82031,2033,219.88320914412373,48.44312969192115,-171.44007945220258,-2400.7210420878528,4.539,1,60.0,Critical
2394,117,11,84110,2033,29.670539667138268,13.155192810468572,-16.515346856669694,-175.6407030159154,2.2554,1,60.0,Critical
2395,66,11,84111,2033,45.909624632196135,11.185086236933088,-34.724538395263046,-372.96754589155415,4.1045,1,60.0,Critical
2396,91,11,85100,2033,140.66538762533693,62.30872082634065,-78.35666679899629,-1293.463871971162,2.2576,1,60.0,Critical
2397,68,11,85103,2033,64.66638982931258,19.180729373015907,-45.48566045629667,-610.2209195928356,3.3714,1,60.0,Critical
2398,74,11,85111,2033,152.57919907272262,44.56866015046256,-108.01053892226004,-1225.388218403178,3.4235,1,60.0,Critical
2399,158,11,85121,2033,586.8906683971785,393.1293723433155,-193.76129605386305,-3199.665260491885,1.4929,1,60.0,Critical
2400,84,11,92010,2033,48.39152519870214,15.890130050709764,-32.501395147992376,-370.8838538980532,3.0454,1,60.0,Critical
2401,174,11,92012,2033,80.52132120472274,56.22038294516554,-24.3009382595572,-408.1837549327356,1.4322,1,60.0,Critical
2402,134,11,92013,2033,33.034320090200865,13.651004315653044,-19.38331577454782,-140.43655941699046,2.4199,1,60.0,Critical
2403,69,11,92021,2033,31.034779260292,6.7127274054707655,-24.32205185482124,-199.98340988905224,4.6233,1,60.0,Critical
2404,63,11,92024,2033,32.53178062084445,7.37772903377556,-25.15405158706889,-253.8042540107364,4.4095,1,60.0,Critical
2405,13,11,93100,2033,28.03590468422069,1.4298960058503676,-26.60600867837032,-240.60004507748965,19.607,1,60.0,Critical
2406,230,11,94100,2033,29.383152138195104,21.81422838112948,-7.5689237570656225,-55.08606682737076,1.347,1,60.0,Critical
2407,111,11,94102,2033,24.48247545660081,9.664518843068812,-14.817956613531996,-143.09029663919182,2.5332,1,60.0,Critical
2408,141,11,94103,2033,26.23916550594981,15.01280948604781,-11.226356019902,-156.58498759179398,1.7478,1,60.0,Critical
2409,90,11,94104,2033,27.293081917113547,8.919846502259261,-18.373235414854285,-183.22322031266705,3.0598,1,60.0,Critical
2410,85,11,94107,2033,21.854355763427684,6.848286086577605,-15.006069676850078,-157.58491924043616,3.1912,1,60.0,Critical
2411,168,11,94112,2033,28.71930633737508,15.889013176666614,-12.830293160708464,-108.69825500680756,1.8075,1,60.0,Critical
2412,97,11,94121,2033,22.143419415196504,11.486733448072451,-10.656685967124051,-254.83850694663653,1.9277,1,60.0,Critical
2413,34,11,94122,2033,22.00296054704291,2.640644239736805,-19.362316307306106,-187.268162952506,8.3324,1,60.0,Critical
2414,109,11,94123,2033,25.67769983930599,9.599354121654551,-16.078345717651437,-144.91812760818186,2.6749,1,60.0,Critical
2415,104,11,94124,2033,17.577916987668345,9.603948607338593,-7.973968380329753,-179.43473176456823,1.8303,1,60.0,Critical
2416,132,11,94129,2033,22.78815405169403,11.31757131723644,-11.47058273445759,-124.8633369472314,2.0135,1,60.0,Critical
2417,59,11,94130,2033,22.57442310458408,5.018432067144975,-17.555991037439103,-171.74083714050667,4.4983,1,60.0,Critical
2418,95,11,94131,2033,27.994445561285712,10.014299866400687,-17.980145694885024,-188.9491022307433,2.7954,1,60.0,Critical
2419,81,11,94151,2033,21.516922896426408,6.411941347226233,-15.104981549200176,-145.66739596606078,3.3558,1,60.0,Critical
2420,129,11,94152,2033,23.18055822564715,13.58716625802003,-9.59339196762712,-163.34241860608907,1.7061,1,60.0,Critical
2421,14,11,94153,2033,20.68474211664889,1.0551276503774574,-19.629614466271438,-199.53229434939965,19.604,1,60.0,Critical
2422,41,11,94203,2033,22.81983140451195,3.686184406932284,-19.133646997579667,-221.48446746439205,6.1906,1,60.0,Critical
2423,58,11,94205,2033,23.802968449711205,4.922130950412342,-18.880837499298863,-172.53699160409025,4.8359,1,60.0,Critical
2424,105,11,95103,2033,43.26358863625308,24.84580961229225,-18.417779023960836,-480.3108035812248,1.7413,1,60.0,Critical
2425,89,11,95105,2033,26.67013169534303,9.209627961110083,-17.460503734232944,-187.28816510104463,2.8959,1,60.0,Critical
2426,225,5,65220,2027,261.67659205788686,201.3687915899536,-60.307800467933305,-265.1843213000604,1.2995,1,59.95,Moderate
2427,204,11,11200,2033,507.7268203266948,390.90109074038,-116.82572958631476,-1680.0126540493443,1.2989,1,59.89,Moderate
2428,206,6,41406,2028,95.97212354167569,73.9344850020302,-22.03763853964547,-138.0172034646436,1.2981,1,59.81,Moderate
2429,256,2,95102,2024,65.76015775979852,50.663073415182666,-15.097084344615851,-14.58598950812545,1.298,1,59.8,Moderate
2430,199,11,22312,2033,158.42722933942767,122.06529433625109,-36.3619350031766,-570.1259403740378,1.2979,1,59.79,Moderate
2431,230,6,94100,2028,30.15355055217745,23.248024613876236,-6.905525938301217,-17.673279075315623,1.297,1,59.7,Moderate
2432,259,1,11100,2023,2089.974051803076,1611.923713493962,-478.0503383091143,-478.0503383091143,1.2966,1,59.66,Moderate
2433,252,11,62021,2033,34.83488648368545,26.8711325083998,-7.963753975285652,-48.511866985861175,1.2964,1,59.64,Moderate
2434,190,6,72600,2028,150.52216820602595,116.12074787387031,-34.401420332155624,-304.72362414457103,1.2963,1,59.63,Moderate
2435,224,4,22212,2026,305.87737538437307,235.98449744333192,-69.89287794104115,-445.50872823115145,1.2962,1,59.62,Moderate
2436,101,1,72320,2023,72.36036583545174,55.84463273440899,-16.515733101042755,-16.515733101042755,1.2957,1,59.57,Moderate
2437,219,3,94211,2025,47.6412882467702,36.77558858514263,-10.865699661627572,-113.21546192904404,1.2955,1,59.55,Moderate
2438,290,2,72100,2024,228.315557912616,176.28340945029328,-52.03214846232271,-205.9084752112557,1.2952,1,59.52,Moderate
2439,361,2,94213,2024,117.41521125900064,90.65226168562178,-26.762949573378847,-88.23695828898079,1.2952,1,59.52,Moderate
2440,197,4,31102,2026,532.1503239133355,411.1523513905176,-120.99797252281792,-440.54089810241294,1.2943,1,59.43,Moderate
2441,258,3,72106,2025,754.162324594092,582.7323086419206,-171.4300159521714,-1086.6934908935673,1.2942,1,59.42,Moderate
2442,252,10,62021,2032,34.5494730700484,26.728997940590457,-7.820475129457943,-40.54811301057552,1.2926,1,59.26,Moderate
2443,225,9,65220,2031,225.3862974048914,174.4663061933107,-50.91999121158071,-431.18458201496605,1.2919,1,59.19,Moderate
2444,239,7,80021,2029,34.674010647581746,26.852852317724363,-7.821158329857383,-18.0,1.2913,1,59.13,Moderate
2445,187,6,75201,2028,607.8678087065913,470.9733372290491,-136.8944714775422,-1627.683944553079,1.2907,1,59.07,Moderate
2446,233,4,51113,2026,100.33179091155388,77.74277390632896,-22.589017005224903,-100.63652794499728,1.2906,1,59.06,Moderate
2447,184,5,22230,2027,142.25987217552554,110.23318140849716,-32.02669076702837,-319.67177696313394,1.2905,1,59.05,Moderate
2448,225,4,65220,2026,270.15684273229647,209.42061689670945,-60.73622583558705,-204.87652083212708,1.29,1,59.0,Moderate
2449,187,11,75201,2033,510.7378397769686,396.4328208714767,-114.30501890549192,-2322.465017535868,1.2883,1,58.83,Moderate
2450,244,8,22112,2030,37.44657685996706,29.087209947348907,-8.359366912618153,-27.6569469546777,1.2874,1,58.74,Moderate
2451,209,4,42203,2026,55.99607865751631,43.51822132269033,-12.477857334825975,-4.146221395445657,1.2867,1,58.67,Moderate
2452,252,9,62021,2031,34.314180311386075,26.676637231443586,-7.637543079942493,-32.72763788111757,1.2863,1,58.63,Moderate
2453,213,6,22211,2028,52.212859545557066,40.59424334742119,-11.618616198135877,-58.82174775611617,1.2862,1,58.62,Moderate
2454,176,1,41404,2023,301.0961217402099,234.2497276267675,-66.84639411344241,-66.84639411344241,1.2854,1,58.54,Moderate
2455,188,7,12013,2029,288.00664460094094,224.0539873632302,-63.95265723771075,-722.0,1.2854,1,58.54,Moderate
2456,273,2,62022,2024,117.52864422442956,91.45923387250032,-26.06941035192924,-42.00581979531751,1.285,1,58.5,Moderate
2457,210,5,70021,2027,41.19060394802189,32.063468515307264,-9.127135432714624,-22.30558206069575,1.2847,1,58.47,Moderate
2458,196,5,32201,2027,417.724335058081,325.2071603736016,-92.5171746844794,-433.2375617181944,1.2845,1,58.45,Moderate
2459,189,9,94204,2031,33.59608337855316,26.16714125412813,-7.428942124425031,-133.11686119292696,1.2839,1,58.39,Moderate
2460,192,3,52111,2025,38.00073408579557,29.602643677901803,-8.398090407893768,-8.05135751336536,1.2837,1,58.37,Moderate
2461,232,1,10021,2023,557.5682679446986,434.3735190070738,-123.1947489376248,-123.1947489376248,1.2836,1,58.36,Moderate
2462,218,6,63221,2028,36.77822227609766,28.66195502994652,-8.11626724615114,-37.22079124897728,1.2832,1,58.32,Moderate
2463,189,8,94204,2030,33.8421636068678,26.3760784475229,-7.4660851593449,-125.68791906850193,1.2831,1,58.31,Moderate
2464,194,8,62029,2030,136.99776233606025,106.79671735326288,-30.20104498279736,-427.261102930316,1.2828,1,58.28,Moderate
2465,211,6,64401,2028,63.29083050472452,49.359053975800535,-13.931776528923985,-105.60995063699072,1.2823,1,58.23,Moderate
2466,35,8,94111,2030,11.790470077951444,9.194557126727538,-2.595912951223907,-340.10971553639286,1.2823,1,58.23,Moderate
2467,212,6,64311,2028,85.82875560026102,66.94414477682636,-18.884610823434656,-123.2582244252493,1.2821,1,58.21,Moderate
2468,225,8,65220,2030,222.0418307731788,173.1870754520807,-48.85475532109808,-380.2645908033853,1.2821,1,58.21,Moderate
2469,231,7,12113,2029,40.20830552883607,31.390769230809056,-8.817536298027015,-34.0,1.2809,1,58.09,Moderate
2470,213,4,22211,2026,51.89867127015152,40.52165533831971,-11.377015931831806,-38.25199752054176,1.2808,1,58.08,Moderate
2471,204,7,11200,2029,531.1282528246464,414.6949203528872,-116.43333247175929,-1212.0,1.2808,1,58.08,Moderate
2472,237,2,41300,2024,730.5213139414535,570.4274335877908,-160.0938803536627,-255.7850587943161,1.2807,1,58.07,Moderate
2473,273,3,62022,2025,120.28330866123164,93.98423552483924,-26.29907313639238,-68.30489293170989,1.2798,1,57.98,Moderate
2474,190,5,72600,2027,148.33852950351533,115.92993650524394,-32.40859299827139,-270.3222038124154,1.2796,1,57.96,Moderate
2475,207,8,74100,2030,120.20535143657165,93.99374548163318,-26.211605954938463,-352.0415734784507,1.2789,1,57.89,Moderate
2476,211,11,64401,2033,57.481684675150944,44.962393410504944,-12.519291264646,-177.69019682334903,1.2784,1,57.84,Moderate
2477,196,2,32201,2024,476.51681355453326,373.13597164729975,-103.3808419072335,-152.39715383629834,1.2771,1,57.71,Moderate
2478,236,7,40041,2029,39.76737506748587,31.154569468419403,-8.61280559906647,-23.0,1.2765,1,57.65,Moderate
2479,295,2,73301,2024,1071.4817117699615,839.4849492249541,-231.9967625450074,-960.033516822873,1.2764,1,57.64,Moderate
2480,218,4,63221,2026,38.888249760453085,30.471828427984484,-8.416421332468602,-19.821799984421084,1.2762,1,57.62,Moderate
2481,255,4,75200,2026,402.67557563028896,315.67715404659015,-86.99842158369881,-487.1231402210453,1.2756,1,57.56,Moderate
2482,189,4,94204,2026,39.98103166032799,31.344228673827203,-8.636802986500783,-109.12923687969273,1.2755,1,57.55,Moderate
2483,207,7,74100,2029,126.99833621975948,99.57791813254944,-27.42041808721005,-326.0,1.2754,1,57.54,Moderate
2484,204,6,11200,2028,576.2958988343657,451.9148131592653,-124.38108567510052,-1095.7914709833385,1.2752,1,57.52,Moderate
2485,250,11,11,2033,47.11000567945348,36.95570243440885,-10.15430324504463,-69.59284921025386,1.2748,1,57.48,Moderate
2486,249,11,12,2033,1285.430154967942,1008.362737853154,-277.0674171147879,-1898.8905998797816,1.2748,1,57.48,Moderate
2487,247,11,13,2033,67.3000081135049,52.793860620584,-14.506147492920904,-99.41835601464828,1.2748,1,57.48,Moderate
2488,248,11,14,2033,100.95108897038726,79.19163563264607,-21.759453337741192,-149.1291247156689,1.2748,1,57.48,Moderate
2489,251,11,15,2033,26.92000324540194,21.11754424823357,-5.802458997168369,-39.76734240585927,1.2748,1,57.48,Moderate
2490,293,3,40019,2025,123.97166849496304,97.27349018186432,-26.69817831309869,-121.2015024118024,1.2745,1,57.45,Moderate
2491,189,10,94204,2032,33.44467479867541,26.24624084023369,-7.198433958441719,-140.31529515136867,1.2743,1,57.43,Moderate
2492,252,8,62021,2030,34.058186906776506,26.733205024578268,-7.324981882198237,-25.09009480117508,1.274,1,57.4,Moderate
2493,193,4,62202,2026,26.36300713061613,20.69762104158728,-5.66538608902885,-25.32794464890945,1.2737,1,57.37,Moderate
2494,210,4,70021,2026,41.90462761037709,32.91399851993119,-8.990629090445893,-13.178446627981124,1.2732,1,57.32,Moderate
2495,244,7,22112,2029,37.41937681754414,29.388892379973356,-8.030484437570788,-19.0,1.2732,1,57.32,Moderate
2496,197,5,31102,2027,514.5174073726257,404.7946873305576,-109.72272004206808,-550.263618144481,1.2711,1,57.11,Moderate
2497,497,1,94142,2023,2.463715497453641,1.9407382952848584,-0.5229772021687831,-0.5229772021687831,1.2695,1,56.95,Moderate
2498,195,10,72014,2032,414.6653570587781,327.2968603645934,-87.36849669418473,-1483.511044984236,1.2669,1,56.69,Moderate
2499,195,11,72014,2033,420.8454456306032,332.1988623945145,-88.64658323608865,-1572.1576282203246,1.2668,1,56.68,Moderate
2500,357,1,73401,2023,80.5833391299174,63.663553245815805,-16.9197858841016,-16.9197858841016,1.2658,1,56.58,Moderate
2501,340,2,94105,2024,70.09587209665105,55.38023319149099,-14.715638905160064,-59.1025862648595,1.2657,1,56.57,Moderate
2502,262,11,22313,2033,42.58626543970261,33.64856579732928,-8.937699642373332,-38.07639303893575,1.2656,1,56.56,Moderate
2503,205,3,22111,2025,34.073336489202084,26.938029353913528,-7.135307135288556,-0.7396603394443666,1.2649,1,56.49,Moderate
2504,333,2,73200,2024,581.4810893131713,460.0022705886455,-121.4788187245258,-52.22123995880924,1.2641,1,56.41,Moderate
2505,241,4,22221,2026,326.2322399633118,258.462175870766,-67.77006409254585,-399.45774177981286,1.2622,1,56.22,Moderate
2506,266,3,10010,2025,507.35090826051146,402.0713989794629,-105.27950928104856,-381.09865688802586,1.2618,1,56.18,Moderate
2507,207,9,74100,2031,118.81710157511311,94.16256905386535,-24.654532521247774,-376.6961059996985,1.2618,1,56.18,Moderate
2508,198,4,21220,2026,83.90208439939641,66.4982051490512,-17.403879250345213,-55.785278815120165,1.2617,1,56.17,Moderate
2509,195,9,72014,2031,409.6208290190584,324.67596311087084,-84.94486590818758,-1396.1425482900513,1.2616,1,56.16,Moderate
2510,223,4,72410,2026,914.3748759669896,725.6730503327293,-188.70182563426025,-1251.3880447253557,1.26,1,56.0,Moderate
2511,189,11,94204,2033,33.522601369808825,26.61369717633812,-6.908904193470704,-147.22419934483938,1.2596,1,55.96,Moderate
2512,252,7,62021,2029,34.36053436314378,27.282747863142514,-7.077786500001263,-18.0,1.2594,1,55.94,Moderate
2513,225,10,65220,2032,223.5819465598331,177.56261087506147,-46.01933568477165,-477.2039176997377,1.2592,1,55.92,Moderate
2514,211,5,64401,2027,63.14311672830053,50.1614142859914,-12.981702442309128,-91.67817410806676,1.2588,1,55.88,Moderate
2515,174,6,92012,2028,97.55652185574856,77.56984480178926,-19.986677053959298,-287.5108561232156,1.2577,1,55.77,Moderate
2516,222,5,51101,2027,30.228215907775077,24.042348445043864,-6.18586746273121,-6.151980100089476,1.2573,1,55.73,Moderate
2517,198,6,21220,2028,87.78612701676799,69.88575140085881,-17.900375615909184,-90.36056093044694,1.2561,1,55.61,Moderate
2518,250,10,11,2032,46.418524867122976,36.955126480524285,-9.46339838659869,-59.43854596520924,1.2561,1,55.61,Moderate
2519,249,10,12,2032,1266.56260708864,1008.3470225400184,-258.2155845486218,-1621.8231827649938,1.2561,1,55.61,Moderate
2520,247,10,13,2032,66.31217838160416,52.79303782932035,-13.519140552283808,-84.91220852172736,1.2561,1,55.61,Moderate
2521,248,10,14,2032,99.46932856726056,79.19040143258594,-20.278927134674618,-127.36967137792766,1.2561,1,55.61,Moderate
2522,251,10,15,2032,26.524871352641608,21.11721513172811,-5.407656220913498,-33.964883408690895,1.2561,1,55.61,Moderate
2523,295,3,73301,2025,1048.2571922811524,834.7059299974321,-213.55126228372023,-1173.5847791065933,1.2558,1,55.58,Moderate
2524,145,1,72104,2023,41.25600906138427,32.86434087703136,-8.391668184352909,-8.391668184352909,1.2553,1,55.53,Moderate
2525,238,4,74101,2026,222.28224515608744,177.0694805542678,-45.21276460181963,-207.2349463146924,1.2553,1,55.53,Moderate
2526,234,5,72021,2027,429.62199694452994,342.31133591695163,-87.3106610275783,-629.4834214550278,1.2551,1,55.51,Moderate
2527,229,3,13101,2025,376.3239026926278,299.8614149064406,-76.46248778618724,-452.8810335348458,1.255,1,55.5,Moderate
2528,242,4,72321,2026,150.48750924984117,119.92487924480648,-30.56263000503468,-126.51826835158283,1.2548,1,55.48,Moderate
2529,245,3,12011,2025,174.5279001639956,139.11992986063171,-35.407970303363896,-123.98485727700208,1.2545,1,55.45,Moderate
2530,210,3,70021,2025,42.90834759464567,34.230351642986555,-8.677995951659113,-4.187817537535231,1.2535,1,55.35,Moderate
2531,250,7,11,2029,46.2645221613362,36.94645605604728,-9.318066105288914,-32.0,1.2522,1,55.22,Moderate
2532,249,7,12,2029,1262.3605332593145,1008.1104438150032,-254.25008944431116,-885.0,1.2522,1,55.22,Moderate
2533,247,7,13,2029,66.0921745161945,52.78065150863892,-13.311523007555586,-46.0,1.2522,1,55.22,Moderate
2534,248,7,14,2029,99.13931924908414,79.17182175338267,-19.967497495701465,-69.0,1.2522,1,55.22,Moderate
2535,251,7,15,2029,26.43686980647777,21.112260603455542,-5.324609203022224,-19.0,1.2522,1,55.22,Moderate
2536,262,10,22313,2032,42.09728393480643,33.6188813772774,-8.47840255752903,-29.13869339656242,1.2522,1,55.22,Moderate
2537,254,7,32124,2029,120.99103631401668,96.65567945935268,-24.335356854664,-40.0,1.2518,1,55.18,Moderate
2538,217,6,22303,2028,306.1193086583444,244.62606399948825,-61.49324465885616,-548.609625011854,1.2514,1,55.14,Moderate
2539,231,6,12113,2028,41.241565409359545,32.97796759092868,-8.263597818430867,-25.62879469701164,1.2506,1,55.06,Moderate
2540,261,11,21111,2033,41.79185148794175,33.42122819972033,-8.370623288221417,-45.05150913447017,1.2505,1,55.05,Moderate
2541,346,2,93101,2024,491.333774688738,393.7613576760048,-97.57241701273324,69.72574701762636,1.2478,1,54.99,Moderate
2542,250,6,11,2028,46.71002973376098,37.37522700944164,-9.334802724319346,-23.1078286558855,1.2498,1,54.98,Moderate
2543,249,6,12,2028,1274.516525592619,1019.8097655433346,-254.7067600492844,-630.5136104677322,1.2498,1,54.98,Moderate
2544,247,6,13,2028,66.72861390537277,53.393181442059415,-13.335432463313351,-33.0111837941221,1.2498,1,54.98,Moderate
2545,248,6,14,2028,100.09398851588176,80.09062645399236,-20.003362061889405,-49.517303870123925,1.2498,1,54.98,Moderate
2546,251,6,15,2028,26.691445562149063,21.35727257682374,-5.334172985325324,-13.204473517648816,1.2498,1,54.98,Moderate
2547,234,6,72021,2028,424.49477796245407,339.67743369964126,-84.81734426281281,-714.3007657178407,1.2497,1,54.97,Moderate
2548,246,3,94202,2025,56.66230204832552,45.34567039079753,-11.316631657527992,-88.71042936567078,1.2496,1,54.96,Moderate
2549,126,1,21222,2023,1332.976530920696,1067.4234031778374,-265.5531277428586,-265.5531277428586,1.2488,1,54.88,Moderate
2550,264,4,72310,2026,958.1636650471838,767.2807966309542,-190.8828684162296,-1054.3896719909185,1.2488,1,54.88,Moderate
2551,194,6,62029,2028,160.490466606911,128.53814332355492,-31.952323283356066,-369.8001186997038,1.2486,1,54.86,Moderate
2552,218,3,63221,2025,39.68557146817318,31.8240696059613,-7.861501862211881,-11.405378651952482,1.247,1,54.7,Moderate
2553,206,5,41406,2027,91.02719967452148,72.99516572152689,-18.03203395299458,-115.97956492499814,1.247,1,54.7,Moderate
2554,198,2,21220,2024,82.46232855595179,66.21848448533471,-16.243844070617072,-23.737929343446467,1.2453,1,54.53,Moderate
2555,196,3,32201,2025,436.73560778950224,350.7099455916498,-86.02566219785245,-238.4228160341508,1.2453,1,54.53,Moderate
2556,201,4,94201,2026,47.9203140646205,38.48906447062725,-9.43124959399325,-144.63033720467433,1.245,1,54.5,Moderate
2557,212,5,64311,2027,83.69997093529471,67.28388475864446,-16.416086176650253,-104.37361360181464,1.244,1,54.4,Moderate
2558,259,4,11100,2026,1662.3560287290609,1336.922551426119,-325.4334773029418,-1981.774721665161,1.2434,1,54.34,Moderate
2559,237,4,41300,2026,675.1958686875556,543.0972990801401,-132.09856960741547,-519.8233042076682,1.2432,1,54.32,Moderate
2560,252,6,62021,2028,35.145637714642,28.27779776986978,-6.867839944772218,-10.687326418975577,1.2429,1,54.29,Moderate
2561,232,4,10021,2026,445.25558696187096,358.5896597012644,-86.66592726060657,-535.9250315307966,1.2417,1,54.17,Moderate
2562,198,5,21220,2027,85.71044588160215,69.03553938218457,-16.674906499417588,-72.46018531453775,1.2415,1,54.15,Moderate
2563,295,4,73301,2026,1010.849184949171,814.7168967767432,-196.13228817242785,-1369.7170672790212,1.2407,1,54.07,Moderate
2564,250,9,11,2031,45.76602909723636,36.88937980051597,-8.876649296720394,-49.97514757861055,1.2406,1,54.06,Moderate
2565,249,9,12,2031,1248.7587939388768,1006.5530774140768,-242.20571652479987,-1363.607598216372,1.2406,1,54.06,Moderate
2566,247,9,13,2031,65.38004156748048,52.69911400073703,-12.68092756674345,-71.39306796944356,1.2406,1,54.06,Moderate
2567,248,9,14,2031,98.07110843188596,79.04951418692971,-19.021594244956248,-107.09074424325304,1.2406,1,54.06,Moderate
2568,251,9,15,2031,26.15201662699218,21.079645600294786,-5.072371026697393,-28.5572271877774,1.2406,1,54.06,Moderate
2569,362,3,73112,2025,475.8760599436773,383.6216349827962,-92.25442496088112,-6.614814498345481,1.2405,1,54.05,Moderate
2570,189,7,94204,2029,36.51781907355461,29.48046544523372,-7.0373536283208935,-118.0,1.2387,1,53.87,Moderate
2571,237,3,41300,2025,686.1886654087015,554.2489896027648,-131.93967580593664,-387.7247346002528,1.2381,1,53.81,Moderate
2572,186,5,31101,2027,104.94267896326066,84.76196216521741,-20.18071679804325,-223.24324060264763,1.2381,1,53.81,Moderate
2573,203,11,21321,2033,124.83038374541673,100.85640583749228,-23.97397790792445,-437.4344268769444,1.2377,1,53.77,Moderate
2574,283,4,73113,2026,138.59546957859598,111.98286451912448,-26.61260505947149,-150.11277213657604,1.2376,1,53.76,Moderate
2575,214,5,21210,2027,44.829263429197184,36.22701091611982,-8.60225251307736,-33.102829930331914,1.2375,1,53.75,Moderate
2576,230,2,94100,2024,31.789769668691957,25.700656044070072,-6.089113624621881,2.755466205363266,1.2369,1,53.7,Moderate
2577,262,9,22313,2031,41.64541748425071,33.66533588338128,-7.9800816008694255,-20.66029083903339,1.237,1,53.7,Moderate
2578,209,3,42203,2025,55.70308997971667,45.077546280180336,-10.625543699536337,8.33163593938032,1.2357,1,53.59,Moderate
2579,330,2,12104,2024,214.1830864912904,173.31429453799947,-40.868791953290895,-139.31813101555286,1.2358,1,53.58,Moderate
2580,203,8,21321,2030,124.9250052154508,101.10655827057532,-23.818446944875475,-367.63997878526175,1.2356,1,53.56,Moderate
2581,250,8,11,2030,45.49667831829342,36.82407479757768,-8.67260352071574,-41.09849828189015,1.2355,1,53.55,Moderate
